epoch,train_loss,test_acc
1,3.511722982064937,0.03779289493575208
2,3.501696913871275,0.037226001511715796
3,3.500956645988643,0.037226001511715796
4,3.500713968132809,0.037226001511715796
5,3.431730459967258,0.09533257747543462
6,2.8765913394933746,0.297713529856387
7,2.246078472919565,0.45162509448223737
8,1.8656888626239918,0.5157785336356765
9,1.6692018469264809,0.5582955404383976
10,1.5477592025123936,0.5822940287226002
11,1.456817616906386,0.5976946334089192
12,1.385585578706169,0.6138510959939532
13,1.3261517767913398,0.6204648526077098
14,1.2745493077817327,0.6334089191232048
15,1.2294023098678906,0.639172335600907
16,1.1862569627938446,0.6509826152683296
17,1.1532817386986176,0.6439909297052154
18,1.121143768568969,0.6551398337112623
19,1.089663382650593,0.6678949357520786
20,1.063518627340471,0.6709183673469388
21,1.0418481154146289,0.669973544973545
22,1.0144561180902627,0.676681783824641
23,1.0135701529157946,0.6747921390778534
24,0.975917005259614,0.6816893424036281
25,0.9540028926196282,0.6843348450491308
26,0.9421616026558663,0.6887755102040817
27,0.9288433291924694,0.6953892668178382
28,0.9092748205677993,0.6832010582010583
29,0.9019575591620764,0.7023809523809523
30,0.8870072621832449,0.7052154195011338
31,0.870483529540687,0.7078609221466364
32,0.8555010245410403,0.6959561602418746
33,0.8438679482661137,0.6950113378684807
34,0.8329832630002489,0.7093726379440665
35,0.8756730269277447,0.7046485260770975
36,0.8217429771670228,0.7113567649281936
37,0.8159789189369681,0.7111678004535147
38,0.7980019836514084,0.7154195011337868
39,0.7922248328083497,0.7038926681783825
40,0.8125602238032282,0.7145691609977324
41,0.7808037308563541,0.7203325774754347
42,0.7717531662003524,0.7119236583522298
43,0.7636062605806309,0.7147581254724111
44,0.7664381497210836,0.7150415721844293
45,0.7658731326269365,0.717687074829932
46,0.7518258892895143,0.7177815570672713
47,0.7512360922964072,0.7226001511715797
48,0.7220596125742205,0.7066326530612245
49,0.7256834497189576,0.7213718820861678
50,0.7378196947428645,0.7212773998488284
51,0.7128094904862474,0.7243953136810279
52,0.7150693274048902,0.7174981103552532
53,0.7233931351500934,0.7260959939531368
54,0.7073184605673778,0.7272297808012094
55,0.7020530649774109,0.7273242630385488
56,0.7559317339124413,0.7238284202569917
57,0.7000807842249592,0.7253401360544217
58,0.715383104670255,0.7339380196523053
59,0.6901760189734168,0.7294028722600151
60,0.6834838192569246,0.7314814814814815
61,0.6807030930000098,0.7331821617535903
62,0.6732895267523336,0.7190098261526833
63,0.6676078664585215,0.7314814814814815
64,0.6901637035747955,0.7322373393801965
65,0.6731425083931522,0.7279856386999244
66,0.6634928048197645,0.7274187452758881
67,2.370478386725338,0.09741118669690098
68,3.192764830427105,0.14238473167044596
69,3.0610863326268043,0.16874527588813304
70,3.169082783066857,0.11536281179138322
71,3.076318346003376,0.14909297052154194
72,3.0160569436425795,0.1659108087679516
73,2.957136099571003,0.17876039304610733
74,2.922919205617292,0.20105820105820105
75,3.2056537143046984,0.1126228269085412
76,3.1629623903619097,0.1503212396069539
77,3.024307692852871,0.17762660619803478
78,2.890223346509811,0.22004913076341648
79,2.7818766883711694,0.24640967498110355
80,2.69964552177954,0.2743764172335601
81,2.6070949687078335,0.29780801209372637
82,2.508605000293354,0.31320861678004536
83,2.4328312323297054,0.33418367346938777
84,2.3567241854678476,0.3450491307634165
85,2.2857588120508807,0.3687641723356009
86,2.2473523404142304,0.38010204081632654
87,2.2187468682106752,0.3912509448223734
88,2.187653599953165,0.40296674225245654
