epoch,train_loss,test_acc
87,0.7669431687482631,0.7363945578231292
88,0.7166110600203344,0.7419690098261527
89,0.6996654375700543,0.7439531368102796
90,0.6841089590786986,0.7450869236583523
91,0.6718214468598276,0.7430083144368859
92,0.6572977304909144,0.7449924414210128
93,0.654051285369416,0.7459372637944066
94,0.6401746023787032,0.7474489795918368
95,0.6430048116976261,0.7453703703703703
96,0.640842360174755,0.7381897203325775
97,0.6527777265754506,0.7457482993197279
98,0.6230520908682075,0.7433862433862434
99,0.637466082880196,0.7469765684051398
100,0.6256473007994174,0.7388510959939532
101,0.6273877785702321,0.7429138321995464
102,0.6495527461768098,0.7312925170068028
103,0.6943255047273744,0.7388510959939532
104,0.6529305169551731,0.7399848828420257
105,0.6174433580624363,0.7418745275888133
106,0.6114202728459804,0.7447089947089947
107,0.5983453166142433,0.7447089947089947
108,0.5926772605737591,0.7439531368102796
109,0.5860999765174459,0.7388510959939532
110,0.591605608065022,0.743291761148904
111,0.5794551302245955,0.745275888133031
112,0.584907874690252,0.7455593348450491
113,0.5823240699028303,0.7441421012849584
114,0.5820922942230942,0.7420634920634921
115,0.5819655091066029,0.7429138321995464
116,0.5812711430064494,0.7429138321995464
117,0.5794417861615359,0.7439531368102796
118,0.56787380124481,0.74848828420257
119,0.564636655326423,0.7473544973544973
120,0.5629826433511729,0.74848828420257
121,0.5604025345698326,0.7470710506424793
122,0.5608341897516114,0.7463151927437641
123,0.5586437158686414,0.7468820861678005
124,0.5515607511645813,0.7478269085411943
125,0.5488153313112727,0.7475434618291761
126,0.5525223429083194,0.7483938019652305
127,0.5539243373560887,0.7469765684051398
128,0.5552680658870633,0.7436696900982616
129,0.5636151747176887,0.7446145124716553
130,0.5565249516557584,0.7439531368102796
131,0.5580338585110929,0.7449924414210128
132,0.5511355782695008,0.7482048374905518
133,0.5480056178058447,0.7462207105064248
134,0.5496992707612923,0.7438586545729403
135,0.551695148352863,0.7467876039304611
136,0.5497320059768557,0.7475434618291761
137,0.5466962681515868,0.746031746031746
138,0.54577986400459,0.7453703703703703
139,0.5440474930511491,0.7448034769463341
140,0.5432589942207863,0.7445200302343159
141,0.5436896884860365,0.7462207105064248
142,0.5492691335269022,0.7459372637944066
143,0.5435383811041161,0.7461262282690854
144,0.5412685492682079,0.7444255479969766
145,0.5398450794088417,0.7473544973544973
146,0.5403100295514657,0.7463151927437641
147,0.5372446144924683,0.7443310657596371
148,0.5422971345039362,0.7469765684051398
